,VALUE,DATE
9031,0.5,2010-09-20
9032,0.5,2010-09-21
9033,0.5,2010-09-22
9034,0.5,2010-09-23
9035,0.5,2010-09-24
9036,0.5,2010-09-27
9037,0.5,2010-09-28
9038,0.5,2010-09-29
9039,0.5,2010-09-30
9040,0.5,2010-10-01
9041,0.5,2010-10-04
9042,0.5,2010-10-05
9043,0.5,2010-10-06
9044,0.5,2010-10-07
9045,0.5,2010-10-08
9046,0.5,2010-10-11
9047,0.5,2010-10-12
9048,0.5,2010-10-13
9049,0.5,2010-10-14
9050,0.5,2010-10-15
9051,0.5,2010-10-18
9052,0.5,2010-10-19
9053,0.5,2010-10-20
9054,0.5,2010-10-21
9055,0.5,2010-10-22
9056,0.5,2010-10-25
9057,0.5,2010-10-26
9058,0.5,2010-10-27
9059,0.5,2010-10-28
9060,0.5,2010-10-29
9061,0.5,2010-11-01
9062,0.5,2010-11-02
9063,0.5,2010-11-03
9064,0.5,2010-11-04
9065,0.5,2010-11-05
9066,0.5,2010-11-08
9067,0.5,2010-11-09
9068,0.5,2010-11-10
9069,0.5,2010-11-11
9070,0.5,2010-11-12
9071,0.5,2010-11-15
9072,0.5,2010-11-16
9073,0.5,2010-11-17
9074,0.5,2010-11-18
9075,0.5,2010-11-19
9076,0.5,2010-11-22
9077,0.5,2010-11-23
9078,0.5,2010-11-24
9079,0.5,2010-11-25
9080,0.5,2010-11-26
9081,0.5,2010-11-29
9082,0.5,2010-11-30
9083,0.5,2010-12-01
9084,0.5,2010-12-02
9085,0.5,2010-12-03
9086,0.5,2010-12-06
9087,0.5,2010-12-07
9088,0.5,2010-12-08
9089,0.5,2010-12-09
9090,0.5,2010-12-10
9091,0.5,2010-12-13
9092,0.5,2010-12-14
9093,0.5,2010-12-15
9094,0.5,2010-12-16
9095,0.5,2010-12-17
9096,0.5,2010-12-20
9097,0.5,2010-12-21
9098,0.5,2010-12-22
9099,0.5,2010-12-23
9100,0.5,2010-12-24
9101,0.5,2010-12-29
9102,0.5,2010-12-30
9103,0.5,2010-12-31
9104,0.5,2011-01-04
9105,0.5,2011-01-05
9106,0.5,2011-01-06
9107,0.5,2011-01-07
9108,0.5,2011-01-10
9109,0.5,2011-01-11
9110,0.5,2011-01-12
9111,0.5,2011-01-13
9112,0.5,2011-01-14
9113,0.5,2011-01-17
9114,0.5,2011-01-18
9115,0.5,2011-01-19
9116,0.5,2011-01-20
9117,0.5,2011-01-21
9118,0.5,2011-01-24
9119,0.5,2011-01-25
9120,0.5,2011-01-26
9121,0.5,2011-01-27
9122,0.5,2011-01-28
9123,0.5,2011-01-31
9124,0.5,2011-02-01
9125,0.5,2011-02-02
9126,0.5,2011-02-03
9127,0.5,2011-02-04
9128,0.5,2011-02-07
9129,0.5,2011-02-08
9130,0.5,2011-02-09
9131,0.5,2011-02-10
9132,0.5,2011-02-11
9133,0.5,2011-02-14
9134,0.5,2011-02-15
9135,0.5,2011-02-16
9136,0.5,2011-02-17
9137,0.5,2011-02-18
9138,0.5,2011-02-21
9139,0.5,2011-02-22
9140,0.5,2011-02-23
9141,0.5,2011-02-24
9142,0.5,2011-02-25
9143,0.5,2011-02-28
9144,0.5,2011-03-01
9145,0.5,2011-03-02
9146,0.5,2011-03-03
9147,0.5,2011-03-04
9148,0.5,2011-03-07
9149,0.5,2011-03-08
9150,0.5,2011-03-09
9151,0.5,2011-03-10
9152,0.5,2011-03-11
9153,0.5,2011-03-14
9154,0.5,2011-03-15
9155,0.5,2011-03-16
9156,0.5,2011-03-17
9157,0.5,2011-03-18
9158,0.5,2011-03-21
9159,0.5,2011-03-22
9160,0.5,2011-03-23
9161,0.5,2011-03-24
9162,0.5,2011-03-25
9163,0.5,2011-03-28
9164,0.5,2011-03-29
9165,0.5,2011-03-30
9166,0.5,2011-03-31
9167,0.5,2011-04-01
9168,0.5,2011-04-04
9169,0.5,2011-04-05
9170,0.5,2011-04-06
9171,0.5,2011-04-07
9172,0.5,2011-04-08
9173,0.5,2011-04-11
9174,0.5,2011-04-12
9175,0.5,2011-04-13
9176,0.5,2011-04-14
9177,0.5,2011-04-15
9178,0.5,2011-04-18
9179,0.5,2011-04-19
9180,0.5,2011-04-20
9181,0.5,2011-04-21
9182,0.5,2011-04-26
9183,0.5,2011-04-27
9184,0.5,2011-04-28
9185,0.5,2011-05-03
9186,0.5,2011-05-04
9187,0.5,2011-05-05
9188,0.5,2011-05-06
9189,0.5,2011-05-09
9190,0.5,2011-05-10
9191,0.5,2011-05-11
9192,0.5,2011-05-12
9193,0.5,2011-05-13
9194,0.5,2011-05-16
9195,0.5,2011-05-17
9196,0.5,2011-05-18
9197,0.5,2011-05-19
9198,0.5,2011-05-20
9199,0.5,2011-05-23
9200,0.5,2011-05-24
9201,0.5,2011-05-25
9202,0.5,2011-05-26
9203,0.5,2011-05-27
9204,0.5,2011-05-31
9205,0.5,2011-06-01
9206,0.5,2011-06-02
9207,0.5,2011-06-03
9208,0.5,2011-06-06
9209,0.5,2011-06-07
9210,0.5,2011-06-08
9211,0.5,2011-06-09
9212,0.5,2011-06-10
9213,0.5,2011-06-13
9214,0.5,2011-06-14
9215,0.5,2011-06-15
9216,0.5,2011-06-16
9217,0.5,2011-06-17
9218,0.5,2011-06-20
9219,0.5,2011-06-21
9220,0.5,2011-06-22
9221,0.5,2011-06-23
9222,0.5,2011-06-24
9223,0.5,2011-06-27
9224,0.5,2011-06-28
9225,0.5,2011-06-29
9226,0.5,2011-06-30
9227,0.5,2011-07-01
9228,0.5,2011-07-04
9229,0.5,2011-07-05
9230,0.5,2011-07-06
9231,0.5,2011-07-07
9232,0.5,2011-07-08
9233,0.5,2011-07-11
9234,0.5,2011-07-12
9235,0.5,2011-07-13
9236,0.5,2011-07-14
9237,0.5,2011-07-15
9238,0.5,2011-07-18
9239,0.5,2011-07-19
9240,0.5,2011-07-20
9241,0.5,2011-07-21
9242,0.5,2011-07-22
9243,0.5,2011-07-25
9244,0.5,2011-07-26
9245,0.5,2011-07-27
9246,0.5,2011-07-28
9247,0.5,2011-07-29
9248,0.5,2011-08-01
9249,0.5,2011-08-02
9250,0.5,2011-08-03
9251,0.5,2011-08-04
9252,0.5,2011-08-05
9253,0.5,2011-08-08
9254,0.5,2011-08-09
9255,0.5,2011-08-10
9256,0.5,2011-08-11
9257,0.5,2011-08-12
9258,0.5,2011-08-15
9259,0.5,2011-08-16
9260,0.5,2011-08-17
9261,0.5,2011-08-18
9262,0.5,2011-08-19
9263,0.5,2011-08-22
9264,0.5,2011-08-23
9265,0.5,2011-08-24
9266,0.5,2011-08-25
9267,0.5,2011-08-26
9268,0.5,2011-08-30
9269,0.5,2011-08-31
9270,0.5,2011-09-01
9271,0.5,2011-09-02
9272,0.5,2011-09-05
9273,0.5,2011-09-06
9274,0.5,2011-09-07
9275,0.5,2011-09-08
9276,0.5,2011-09-09
9277,0.5,2011-09-12
9278,0.5,2011-09-13
9279,0.5,2011-09-14
9280,0.5,2011-09-15
9281,0.5,2011-09-16
9282,0.5,2011-09-19
9283,0.5,2011-09-20
9284,0.5,2011-09-21
9285,0.5,2011-09-22
9286,0.5,2011-09-23
9287,0.5,2011-09-26
9288,0.5,2011-09-27
9289,0.5,2011-09-28
9290,0.5,2011-09-29
9291,0.5,2011-09-30
9292,0.5,2011-10-03
9293,0.5,2011-10-04
9294,0.5,2011-10-05
9295,0.5,2011-10-06
9296,0.5,2011-10-07
9297,0.5,2011-10-10
9298,0.5,2011-10-11
9299,0.5,2011-10-12
9300,0.5,2011-10-13
9301,0.5,2011-10-14
9302,0.5,2011-10-17
9303,0.5,2011-10-18
9304,0.5,2011-10-19
9305,0.5,2011-10-20
9306,0.5,2011-10-21
9307,0.5,2011-10-24
9308,0.5,2011-10-25
9309,0.5,2011-10-26
9310,0.5,2011-10-27
9311,0.5,2011-10-28
9312,0.5,2011-10-31
9313,0.5,2011-11-01
9314,0.5,2011-11-02
9315,0.5,2011-11-03
9316,0.5,2011-11-04
9317,0.5,2011-11-07
9318,0.5,2011-11-08
9319,0.5,2011-11-09
9320,0.5,2011-11-10
9321,0.5,2011-11-11
9322,0.5,2011-11-14
9323,0.5,2011-11-15
9324,0.5,2011-11-16
9325,0.5,2011-11-17
9326,0.5,2011-11-18
9327,0.5,2011-11-21
9328,0.5,2011-11-22
9329,0.5,2011-11-23
9330,0.5,2011-11-24
9331,0.5,2011-11-25
9332,0.5,2011-11-28
9333,0.5,2011-11-29
9334,0.5,2011-11-30
9335,0.5,2011-12-01
9336,0.5,2011-12-02
9337,0.5,2011-12-05
9338,0.5,2011-12-06
9339,0.5,2011-12-07
9340,0.5,2011-12-08
9341,0.5,2011-12-09
9342,0.5,2011-12-12
9343,0.5,2011-12-13
9344,0.5,2011-12-14
9345,0.5,2011-12-15
9346,0.5,2011-12-16
9347,0.5,2011-12-19
9348,0.5,2011-12-20
9349,0.5,2011-12-21
9350,0.5,2011-12-22
9351,0.5,2011-12-23
9352,0.5,2011-12-28
9353,0.5,2011-12-29
9354,0.5,2011-12-30
9355,0.5,2012-01-03
9356,0.5,2012-01-04
9357,0.5,2012-01-05
9358,0.5,2012-01-06
9359,0.5,2012-01-09
9360,0.5,2012-01-10
9361,0.5,2012-01-11
9362,0.5,2012-01-12
9363,0.5,2012-01-13
9364,0.5,2012-01-16
9365,0.5,2012-01-17
9366,0.5,2012-01-18
9367,0.5,2012-01-19
9368,0.5,2012-01-20
9369,0.5,2012-01-23
9370,0.5,2012-01-24
9371,0.5,2012-01-25
9372,0.5,2012-01-26
9373,0.5,2012-01-27
9374,0.5,2012-01-30
9375,0.5,2012-01-31
9376,0.5,2012-02-01
9377,0.5,2012-02-02
9378,0.5,2012-02-03
9379,0.5,2012-02-06
9380,0.5,2012-02-07
9381,0.5,2012-02-08
9382,0.5,2012-02-09
9383,0.5,2012-02-10
9384,0.5,2012-02-13
9385,0.5,2012-02-14
9386,0.5,2012-02-15
9387,0.5,2012-02-16
9388,0.5,2012-02-17
9389,0.5,2012-02-20
9390,0.5,2012-02-21
9391,0.5,2012-02-22
9392,0.5,2012-02-23
9393,0.5,2012-02-24
9394,0.5,2012-02-27
9395,0.5,2012-02-28
9396,0.5,2012-02-29
9397,0.5,2012-03-01
9398,0.5,2012-03-02
9399,0.5,2012-03-05
9400,0.5,2012-03-06
9401,0.5,2012-03-07
9402,0.5,2012-03-08
9403,0.5,2012-03-09
9404,0.5,2012-03-12
9405,0.5,2012-03-13
9406,0.5,2012-03-14
9407,0.5,2012-03-15
9408,0.5,2012-03-16
9409,0.5,2012-03-19
9410,0.5,2012-03-20
9411,0.5,2012-03-21
9412,0.5,2012-03-22
9413,0.5,2012-03-23
9414,0.5,2012-03-26
9415,0.5,2012-03-27
9416,0.5,2012-03-28
9417,0.5,2012-03-29
9418,0.5,2012-03-30
9419,0.5,2012-04-02
9420,0.5,2012-04-03
9421,0.5,2012-04-04
9422,0.5,2012-04-05
9423,0.5,2012-04-10
9424,0.5,2012-04-11
9425,0.5,2012-04-12
9426,0.5,2012-04-13
9427,0.5,2012-04-16
9428,0.5,2012-04-17
9429,0.5,2012-04-18
9430,0.5,2012-04-19
9431,0.5,2012-04-20
9432,0.5,2012-04-23
9433,0.5,2012-04-24
9434,0.5,2012-04-25
9435,0.5,2012-04-26
9436,0.5,2012-04-27
9437,0.5,2012-04-30
9438,0.5,2012-05-01
9439,0.5,2012-05-02
9440,0.5,2012-05-03
9441,0.5,2012-05-04
9442,0.5,2012-05-08
9443,0.5,2012-05-09
9444,0.5,2012-05-10
9445,0.5,2012-05-11
9446,0.5,2012-05-14
9447,0.5,2012-05-15
9448,0.5,2012-05-16
9449,0.5,2012-05-17
9450,0.5,2012-05-18
9451,0.5,2012-05-21
9452,0.5,2012-05-22
9453,0.5,2012-05-23
9454,0.5,2012-05-24
9455,0.5,2012-05-25
9456,0.5,2012-05-28
9457,0.5,2012-05-29
9458,0.5,2012-05-30
9459,0.5,2012-05-31
9460,0.5,2012-06-01
9461,0.5,2012-06-06
9462,0.5,2012-06-07
9463,0.5,2012-06-08
9464,0.5,2012-06-11
9465,0.5,2012-06-12
9466,0.5,2012-06-13
9467,0.5,2012-06-14
9468,0.5,2012-06-15
9469,0.5,2012-06-18
9470,0.5,2012-06-19
9471,0.5,2012-06-20
9472,0.5,2012-06-21
9473,0.5,2012-06-22
9474,0.5,2012-06-25
9475,0.5,2012-06-26
9476,0.5,2012-06-27
9477,0.5,2012-06-28
9478,0.5,2012-06-29
9479,0.5,2012-07-02
9480,0.5,2012-07-03
9481,0.5,2012-07-04
9482,0.5,2012-07-05
9483,0.5,2012-07-06
9484,0.5,2012-07-09
9485,0.5,2012-07-10
9486,0.5,2012-07-11
9487,0.5,2012-07-12
9488,0.5,2012-07-13
9489,0.5,2012-07-16
9490,0.5,2012-07-17
9491,0.5,2012-07-18
9492,0.5,2012-07-19
9493,0.5,2012-07-20
9494,0.5,2012-07-23
9495,0.5,2012-07-24
9496,0.5,2012-07-25
9497,0.5,2012-07-26
9498,0.5,2012-07-27
9499,0.5,2012-07-30
9500,0.5,2012-07-31
9501,0.5,2012-08-01
9502,0.5,2012-08-02
9503,0.5,2012-08-03
9504,0.5,2012-08-06
9505,0.5,2012-08-07
9506,0.5,2012-08-08
9507,0.5,2012-08-09
9508,0.5,2012-08-10
9509,0.5,2012-08-13
9510,0.5,2012-08-14
9511,0.5,2012-08-15
9512,0.5,2012-08-16
9513,0.5,2012-08-17
9514,0.5,2012-08-20
9515,0.5,2012-08-21
9516,0.5,2012-08-22
9517,0.5,2012-08-23
9518,0.5,2012-08-24
9519,0.5,2012-08-28
9520,0.5,2012-08-29
9521,0.5,2012-08-30
9522,0.5,2012-08-31
9523,0.5,2012-09-03
9524,0.5,2012-09-04
9525,0.5,2012-09-05
9526,0.5,2012-09-06
9527,0.5,2012-09-07
9528,0.5,2012-09-10
9529,0.5,2012-09-11
9530,0.5,2012-09-12
9531,0.5,2012-09-13
9532,0.5,2012-09-14
9533,0.5,2012-09-17
9534,0.5,2012-09-18
9535,0.5,2012-09-19
9536,0.5,2012-09-20
9537,0.5,2012-09-21
9538,0.5,2012-09-24
9539,0.5,2012-09-25
9540,0.5,2012-09-26
9541,0.5,2012-09-27
9542,0.5,2012-09-28
9543,0.5,2012-10-01
9544,0.5,2012-10-02
9545,0.5,2012-10-03
9546,0.5,2012-10-04
9547,0.5,2012-10-05
9548,0.5,2012-10-08
9549,0.5,2012-10-09
9550,0.5,2012-10-10
9551,0.5,2012-10-11
9552,0.5,2012-10-12
9553,0.5,2012-10-15
9554,0.5,2012-10-16
9555,0.5,2012-10-17
9556,0.5,2012-10-18
9557,0.5,2012-10-19
9558,0.5,2012-10-22
9559,0.5,2012-10-23
9560,0.5,2012-10-24
9561,0.5,2012-10-25
9562,0.5,2012-10-26
9563,0.5,2012-10-29
9564,0.5,2012-10-30
9565,0.5,2012-10-31
9566,0.5,2012-11-01
9567,0.5,2012-11-02
9568,0.5,2012-11-05
9569,0.5,2012-11-06
9570,0.5,2012-11-07
9571,0.5,2012-11-08
9572,0.5,2012-11-09
9573,0.5,2012-11-12
9574,0.5,2012-11-13
9575,0.5,2012-11-14
9576,0.5,2012-11-15
9577,0.5,2012-11-16
9578,0.5,2012-11-19
9579,0.5,2012-11-20
9580,0.5,2012-11-21
9581,0.5,2012-11-22
9582,0.5,2012-11-23
9583,0.5,2012-11-26
9584,0.5,2012-11-27
9585,0.5,2012-11-28
9586,0.5,2012-11-29
9587,0.5,2012-11-30
9588,0.5,2012-12-03
9589,0.5,2012-12-04
9590,0.5,2012-12-05
9591,0.5,2012-12-06
9592,0.5,2012-12-07
9593,0.5,2012-12-10
9594,0.5,2012-12-11
9595,0.5,2012-12-12
9596,0.5,2012-12-13
9597,0.5,2012-12-14
9598,0.5,2012-12-17
9599,0.5,2012-12-18
9600,0.5,2012-12-19
9601,0.5,2012-12-20
9602,0.5,2012-12-21
9603,0.5,2012-12-24
9604,0.5,2012-12-27
9605,0.5,2012-12-28
9606,0.5,2012-12-31
9607,0.5,2013-01-02
9608,0.5,2013-01-03
9609,0.5,2013-01-04
9610,0.5,2013-01-07
9611,0.5,2013-01-08
9612,0.5,2013-01-09
9613,0.5,2013-01-10
9614,0.5,2013-01-11
9615,0.5,2013-01-14
9616,0.5,2013-01-15
9617,0.5,2013-01-16
9618,0.5,2013-01-17
9619,0.5,2013-01-18
9620,0.5,2013-01-21
9621,0.5,2013-01-22
9622,0.5,2013-01-23
9623,0.5,2013-01-24
9624,0.5,2013-01-25
9625,0.5,2013-01-28
9626,0.5,2013-01-29
9627,0.5,2013-01-30
9628,0.5,2013-01-31
9629,0.5,2013-02-01
9630,0.5,2013-02-04
9631,0.5,2013-02-05
9632,0.5,2013-02-06
9633,0.5,2013-02-07
9634,0.5,2013-02-08
9635,0.5,2013-02-11
9636,0.5,2013-02-12
9637,0.5,2013-02-13
9638,0.5,2013-02-14
9639,0.5,2013-02-15
9640,0.5,2013-02-18
9641,0.5,2013-02-19
9642,0.5,2013-02-20
9643,0.5,2013-02-21
9644,0.5,2013-02-22
9645,0.5,2013-02-25
9646,0.5,2013-02-26
9647,0.5,2013-02-27
9648,0.5,2013-02-28
9649,0.5,2013-03-01
9650,0.5,2013-03-04
9651,0.5,2013-03-05
9652,0.5,2013-03-06
9653,0.5,2013-03-07
9654,0.5,2013-03-08
9655,0.5,2013-03-11
9656,0.5,2013-03-12
9657,0.5,2013-03-13
9658,0.5,2013-03-14
9659,0.5,2013-03-15
9660,0.5,2013-03-18
9661,0.5,2013-03-19
9662,0.5,2013-03-20
9663,0.5,2013-03-21
9664,0.5,2013-03-22
9665,0.5,2013-03-25
9666,0.5,2013-03-26
9667,0.5,2013-03-27
9668,0.5,2013-03-28
9669,0.5,2013-04-02
9670,0.5,2013-04-03
9671,0.5,2013-04-04
9672,0.5,2013-04-05
9673,0.5,2013-04-08
9674,0.5,2013-04-09
9675,0.5,2013-04-10
9676,0.5,2013-04-11
9677,0.5,2013-04-12
9678,0.5,2013-04-15
9679,0.5,2013-04-16
9680,0.5,2013-04-17
9681,0.5,2013-04-18
9682,0.5,2013-04-19
9683,0.5,2013-04-22
9684,0.5,2013-04-23
9685,0.5,2013-04-24
9686,0.5,2013-04-25
9687,0.5,2013-04-26
9688,0.5,2013-04-29
9689,0.5,2013-04-30
9690,0.5,2013-05-01
9691,0.5,2013-05-02
9692,0.5,2013-05-03
9693,0.5,2013-05-07
9694,0.5,2013-05-08
9695,0.5,2013-05-09
9696,0.5,2013-05-10
9697,0.5,2013-05-13
9698,0.5,2013-05-14
9699,0.5,2013-05-15
9700,0.5,2013-05-16
9701,0.5,2013-05-17
9702,0.5,2013-05-20
9703,0.5,2013-05-21
9704,0.5,2013-05-22
9705,0.5,2013-05-23
9706,0.5,2013-05-24
9707,0.5,2013-05-28
9708,0.5,2013-05-29
9709,0.5,2013-05-30
9710,0.5,2013-05-31
9711,0.5,2013-06-03
9712,0.5,2013-06-04
9713,0.5,2013-06-05
9714,0.5,2013-06-06
9715,0.5,2013-06-07
9716,0.5,2013-06-10
9717,0.5,2013-06-11
9718,0.5,2013-06-12
9719,0.5,2013-06-13
9720,0.5,2013-06-14
9721,0.5,2013-06-17
9722,0.5,2013-06-18
9723,0.5,2013-06-19
9724,0.5,2013-06-20
9725,0.5,2013-06-21
9726,0.5,2013-06-24
9727,0.5,2013-06-25
9728,0.5,2013-06-26
9729,0.5,2013-06-27
9730,0.5,2013-06-28
9731,0.5,2013-07-01
9732,0.5,2013-07-02
9733,0.5,2013-07-03
9734,0.5,2013-07-04
9735,0.5,2013-07-05
9736,0.5,2013-07-08
9737,0.5,2013-07-09
9738,0.5,2013-07-10
9739,0.5,2013-07-11
9740,0.5,2013-07-12
9741,0.5,2013-07-15
9742,0.5,2013-07-16
9743,0.5,2013-07-17
9744,0.5,2013-07-18
9745,0.5,2013-07-19
9746,0.5,2013-07-22
9747,0.5,2013-07-23
9748,0.5,2013-07-24
9749,0.5,2013-07-25
9750,0.5,2013-07-26
9751,0.5,2013-07-29
9752,0.5,2013-07-30
9753,0.5,2013-07-31
9754,0.5,2013-08-01
9755,0.5,2013-08-02
9756,0.5,2013-08-05
9757,0.5,2013-08-06
9758,0.5,2013-08-07
9759,0.5,2013-08-08
9760,0.5,2013-08-09
9761,0.5,2013-08-12
9762,0.5,2013-08-13
9763,0.5,2013-08-14
9764,0.5,2013-08-15
9765,0.5,2013-08-16
9766,0.5,2013-08-19
9767,0.5,2013-08-20
9768,0.5,2013-08-21
9769,0.5,2013-08-22
9770,0.5,2013-08-23
9771,0.5,2013-08-27
9772,0.5,2013-08-28
9773,0.5,2013-08-29
9774,0.5,2013-08-30
9775,0.5,2013-09-02
9776,0.5,2013-09-03
9777,0.5,2013-09-04
9778,0.5,2013-09-05
9779,0.5,2013-09-06
9780,0.5,2013-09-09
9781,0.5,2013-09-10
9782,0.5,2013-09-11
9783,0.5,2013-09-12
9784,0.5,2013-09-13
9785,0.5,2013-09-16
9786,0.5,2013-09-17
9787,0.5,2013-09-18
9788,0.5,2013-09-19
9789,0.5,2013-09-20
9790,0.5,2013-09-23
9791,0.5,2013-09-24
9792,0.5,2013-09-25
9793,0.5,2013-09-26
9794,0.5,2013-09-27
9795,0.5,2013-09-30
9796,0.5,2013-10-01
9797,0.5,2013-10-02
9798,0.5,2013-10-03
9799,0.5,2013-10-04
9800,0.5,2013-10-07
9801,0.5,2013-10-08
9802,0.5,2013-10-09
9803,0.5,2013-10-10
9804,0.5,2013-10-11
9805,0.5,2013-10-14
9806,0.5,2013-10-15
9807,0.5,2013-10-16
9808,0.5,2013-10-17
9809,0.5,2013-10-18
9810,0.5,2013-10-21
9811,0.5,2013-10-22
9812,0.5,2013-10-23
9813,0.5,2013-10-24
9814,0.5,2013-10-25
9815,0.5,2013-10-28
9816,0.5,2013-10-29
9817,0.5,2013-10-30
9818,0.5,2013-10-31
9819,0.5,2013-11-01
9820,0.5,2013-11-04
9821,0.5,2013-11-05
9822,0.5,2013-11-06
9823,0.5,2013-11-07
9824,0.5,2013-11-08
9825,0.5,2013-11-11
9826,0.5,2013-11-12
9827,0.5,2013-11-13
9828,0.5,2013-11-14
9829,0.5,2013-11-15
9830,0.5,2013-11-18
9831,0.5,2013-11-19
9832,0.5,2013-11-20
9833,0.5,2013-11-21
9834,0.5,2013-11-22
9835,0.5,2013-11-25
9836,0.5,2013-11-26
9837,0.5,2013-11-27
9838,0.5,2013-11-28
9839,0.5,2013-11-29
9840,0.5,2013-12-02
9841,0.5,2013-12-03
9842,0.5,2013-12-04
9843,0.5,2013-12-05
9844,0.5,2013-12-06
9845,0.5,2013-12-09
9846,0.5,2013-12-10
9847,0.5,2013-12-11
9848,0.5,2013-12-12
9849,0.5,2013-12-13
9850,0.5,2013-12-16
9851,0.5,2013-12-17
9852,0.5,2013-12-18
9853,0.5,2013-12-19
9854,0.5,2013-12-20
9855,0.5,2013-12-23
9856,0.5,2013-12-24
9857,0.5,2013-12-27
9858,0.5,2013-12-30
9859,0.5,2013-12-31
9860,0.5,2014-01-02
9861,0.5,2014-01-03
9862,0.5,2014-01-06
9863,0.5,2014-01-07
9864,0.5,2014-01-08
9865,0.5,2014-01-09
9866,0.5,2014-01-10
9867,0.5,2014-01-13
9868,0.5,2014-01-14
9869,0.5,2014-01-15
9870,0.5,2014-01-16
9871,0.5,2014-01-17
9872,0.5,2014-01-20
9873,0.5,2014-01-21
9874,0.5,2014-01-22
9875,0.5,2014-01-23
9876,0.5,2014-01-24
9877,0.5,2014-01-27
9878,0.5,2014-01-28
9879,0.5,2014-01-29
9880,0.5,2014-01-30
9881,0.5,2014-01-31
9882,0.5,2014-02-03
9883,0.5,2014-02-04
9884,0.5,2014-02-05
9885,0.5,2014-02-06
9886,0.5,2014-02-07
9887,0.5,2014-02-10
9888,0.5,2014-02-11
9889,0.5,2014-02-12
9890,0.5,2014-02-13
9891,0.5,2014-02-14
9892,0.5,2014-02-17
9893,0.5,2014-02-18
9894,0.5,2014-02-19
9895,0.5,2014-02-20
9896,0.5,2014-02-21
9897,0.5,2014-02-24
9898,0.5,2014-02-25
9899,0.5,2014-02-26
9900,0.5,2014-02-27
9901,0.5,2014-02-28
9902,0.5,2014-03-03
9903,0.5,2014-03-04
9904,0.5,2014-03-05
9905,0.5,2014-03-06
9906,0.5,2014-03-07
9907,0.5,2014-03-10
9908,0.5,2014-03-11
9909,0.5,2014-03-12
9910,0.5,2014-03-13
9911,0.5,2014-03-14
9912,0.5,2014-03-17
9913,0.5,2014-03-18
9914,0.5,2014-03-19
9915,0.5,2014-03-20
9916,0.5,2014-03-21
9917,0.5,2014-03-24
9918,0.5,2014-03-25
9919,0.5,2014-03-26
9920,0.5,2014-03-27
9921,0.5,2014-03-28
9922,0.5,2014-03-31
9923,0.5,2014-04-01
9924,0.5,2014-04-02
9925,0.5,2014-04-03
9926,0.5,2014-04-04
9927,0.5,2014-04-07
9928,0.5,2014-04-08
9929,0.5,2014-04-09
9930,0.5,2014-04-10
9931,0.5,2014-04-11
9932,0.5,2014-04-14
9933,0.5,2014-04-15
9934,0.5,2014-04-16
9935,0.5,2014-04-17
9936,0.5,2014-04-22
9937,0.5,2014-04-23
9938,0.5,2014-04-24
9939,0.5,2014-04-25
9940,0.5,2014-04-28
9941,0.5,2014-04-29
9942,0.5,2014-04-30
9943,0.5,2014-05-01
9944,0.5,2014-05-02
9945,0.5,2014-05-06
9946,0.5,2014-05-07
9947,0.5,2014-05-08
9948,0.5,2014-05-09
9949,0.5,2014-05-12
9950,0.5,2014-05-13
9951,0.5,2014-05-14
9952,0.5,2014-05-15
9953,0.5,2014-05-16
9954,0.5,2014-05-19
9955,0.5,2014-05-20
9956,0.5,2014-05-21
9957,0.5,2014-05-22
9958,0.5,2014-05-23
9959,0.5,2014-05-27
9960,0.5,2014-05-28
9961,0.5,2014-05-29
9962,0.5,2014-05-30
9963,0.5,2014-06-02
9964,0.5,2014-06-03
9965,0.5,2014-06-04
9966,0.5,2014-06-05
9967,0.5,2014-06-06
9968,0.5,2014-06-09
9969,0.5,2014-06-10
9970,0.5,2014-06-11
9971,0.5,2014-06-12
9972,0.5,2014-06-13
9973,0.5,2014-06-16
9974,0.5,2014-06-17
9975,0.5,2014-06-18
9976,0.5,2014-06-19
9977,0.5,2014-06-20
9978,0.5,2014-06-23
9979,0.5,2014-06-24
9980,0.5,2014-06-25
9981,0.5,2014-06-26
9982,0.5,2014-06-27
9983,0.5,2014-06-30
9984,0.5,2014-07-01
9985,0.5,2014-07-02
9986,0.5,2014-07-03
9987,0.5,2014-07-04
9988,0.5,2014-07-07
9989,0.5,2014-07-08
9990,0.5,2014-07-09
9991,0.5,2014-07-10
9992,0.5,2014-07-11
9993,0.5,2014-07-14
9994,0.5,2014-07-15
9995,0.5,2014-07-16
9996,0.5,2014-07-17
9997,0.5,2014-07-18
9998,0.5,2014-07-21
9999,0.5,2014-07-22
10000,0.5,2014-07-23
10001,0.5,2014-07-24
10002,0.5,2014-07-25
10003,0.5,2014-07-28
10004,0.5,2014-07-29
10005,0.5,2014-07-30
10006,0.5,2014-07-31
10007,0.5,2014-08-01
10008,0.5,2014-08-04
10009,0.5,2014-08-05
10010,0.5,2014-08-06
10011,0.5,2014-08-07
10012,0.5,2014-08-08
10013,0.5,2014-08-11
10014,0.5,2014-08-12
10015,0.5,2014-08-13
10016,0.5,2014-08-14
10017,0.5,2014-08-15
10018,0.5,2014-08-18
10019,0.5,2014-08-19
10020,0.5,2014-08-20
10021,0.5,2014-08-21
10022,0.5,2014-08-22
10023,0.5,2014-08-26
10024,0.5,2014-08-27
10025,0.5,2014-08-28
10026,0.5,2014-08-29
10027,0.5,2014-09-01
10028,0.5,2014-09-02
10029,0.5,2014-09-03
